address,categories,primaryCategories,city,country,name,postalCode
3291 Market Street Extension,"Hotels Motels,Hotel",Accommodation & Food Services,Warren,US,Hampton Inn & Suites Warren,16365
1002 Earth Rd,"Hotels,Corporate Housing,Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotels & Motels,Business Hotels,Hotel",Accommodation & Food Services,Saint Marys,US,Best Western Plus Executive Inn,15857
806 N 5th St,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Hartsville,US,Hartsville Motel,29550
1350 Newlands Dr W,"Budget Hotels,Motel,Hotels Motels,Hotel",Accommodation & Food Services,Fernley,US,Super 8-Fernley,89408
1417 Martin Spring Dr.,"Hotels Motels,Hotel",Accommodation & Food Services,Rolla,US,Econo Lodge,65401
412 Paseo Del Pueblo Norte,"Hotels,Resorts,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Taos,US,El Pueblo Lodge,87571
10936 Market Lane US 13,"Hotels Motels,Hotel",Accommodation & Food Services,Princess Anne,US,Econo Lodge,21853
7825 Post Rd,"Hotels and motels,Hotels Motels,Hotel,Medical Spa",Accommodation & Food Services,North Kingstown,US,Budget Inn North Kingstown,02852-4429
4000 Canyons Resort Dr,"Hotels,Hotel",Accommodation & Food Services,Park City,US,Grand Summit Hotel,84098-6546
310 West Broadway,"Hotels,Boutique Hotels,Hotel Bars,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,New York,US,Soho Grand Hotel,10013-2225
310 West Broadway,"Hotels,Boutique Hotels,Hotel Bars,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,New York,US,Soho Grand Hotel,10013-2225
911 Airport Center Dr,"Hotels,Lodging,Motels,Hotel",Accommodation & Food Services,Nashville,US,Best Western Plus Nashville Airport Hotel,37214-3765
911 Airport Center Dr,"Hotels,Lodging,Motels,Hotel",Accommodation & Food Services,Nashville,US,Best Western Plus Nashville Airport Hotel,37214-3765
40 West 40th Street,"Hotels,Hotel",Accommodation & Food Services,New York,US,The Bryant Park Hotel,10018-2602
40 West 40th Street,"Hotels,Hotel",Accommodation & Food Services,New York,US,The Bryant Park Hotel,10018-2602
205 E 6th Ave,"Hotels and motels,Hotels Motels,Hotel",Accommodation & Food Services,Eugene,US,Inn at the 5th,97401-3075
12161 N US 31,"Hotels Motels,Hotel",Accommodation & Food Services,Edinburgh,US,Hampton Inn Columbus/Taylorsville/Edinburgh,46124
12161 N US 31,"Hotels Motels,Hotel",Accommodation & Food Services,Edinburgh,US,Hampton Inn Columbus/Taylorsville/Edinburgh,46124
3326 Cassopolis St,"Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Elkhart,US,Best Western Inn & Suites,46514
3326 Cassopolis St,"Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Elkhart,US,Best Western Inn & Suites,46514
123 Honeybee Ct,"Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Garden City,US,National 9 Inn,67846
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
3852 N Roosevelt Blvd,"Hotels,Corporate Lodging,Lodging,Hotel",Accommodation & Food Services,Key West,US,Fairfield Inn & Suites by Marriott Key West at The Keys Collection,33040-4535
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
925 Westlake Ave N,"Hotels Motels,Hotels & Motels,Hotel",Accommodation & Food Services,Seattle,US,Courtyard Seattle Downtown/Lake Union,98109-3524
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
201 5th Ave N,"Hotels and motels,Hotel South Lake Union,Hotel",Accommodation & Food Services,Seattle,US,Hyatt House Seattle/Downtown,98109-5093
